date,trading_volume_usd,close,search_trends,btc_close,halving_index,dxy,sp500_close,fed_rate,vmd_1,vmd_2,vmd_3,vmd_4,vmd_5,vmd_6,vmd_7,vmd_8,vmd_9,vmd_10,CDL_ENGULFING,CDL_HAMMER,CDL_HANGINGMAN,CDL_DOJI,CDL_MORNINGSTAR,CDL_EVENINGSTAR,CDL_3WHITESOLDIERS,CDL_3BLACKCROWS,CDL_PIERCING,CDL_DARKCLOUD,EMA_5,EMA_30,EMA_100,macd,macd_signal,macd_diff,macd_z,macd_price_slope_diff,divergence_strength,rsi,bb_ma,bb_std,bb_upper,bb_lower,bb_dist_upper,bb_dist_lower,bb_pos,bb_break_upper,bb_break_lower,bb_break_lower_cumulative,bb_break_upper_cumulative,OBV,AD,CMF,MFI,volume_avg,ForceIndex,hammer_rsi_low,engulfing_near_bb_lower,mfi_oversold_breakout,macd_bull_cross,bb_rsi_overbought,force_volume_spike,3crows_rsi_high,bullish_signals,bearish_signals,doji_rsi_extreme,hammer_bb_low,hangingman_bearish,engulfing_with_divergence,morningstar_reversal,eveningstar_reversal,soldiers_after_acc,bullish_patterns,bearish_patterns,tx_count,address_count,receiver_count,unique_addresses,inflow,outflow,total_volume,net_flow,mean_amount,std_amount,median_amount,max_amount,min_amount,whale_tx_count,whale_volume,address_entropy,burstiness,inflow_rel,outflow_rel,total_volume_rel,inflow_ratio,outflow_ratio,avg_tx_amount,value_volatility,whale_volume_share,avg_whale_amount,velocity_tpm,rolling_netflow_3h,rolling_netflow_24h,rolling_volume_3h,rolling_volume_24h,rolling_netflow_3h_normed,rolling_netflow_24h_normed,rolling_tx_mean_spike,rolling_vol_mean_spike,rolling_netflow_mean_spike,rolling_inflow_mean_spike,rolling_outflow_mean_spike,rolling_addresses_mean_spike,rolling_whale_share_mean_spike,spike_tx,spike_volume,spike_netflow,spike_inflow,spike_outflow,spike_unique_addresses,spike_whales
2023-04-30,31981627.77,22.73,10,29236.81,0.7561643835616438,119.2248,4169.48,4.83,22.039120527631127,0.7904637969069753,-0.406995401708531,0.3400135650462867,-0.0622709914273797,0.0400753110190291,-0.0361077398285269,0.0506322660281074,0.0157361020758231,-0.0399744195323143,0,0,0,0,0,0,0,0,0,0,-0.0105113256440793,-0.0032324735379918,-0.0020667992819555,-0.000516589969767,-0.0005234981680756,6.908198308572928e-06,0.0563147204112855,-0.000805967852405,-0.0021527667547827,59.6424340135311,0.0434918800356015,0.0024369168280891,0.0483657136917799,0.0386180463794231,0.1267221184832807,0.1003584211411238,0.4419507779359627,0,0,0,0,6596929.130000094,-41743475.96782317,0.0233288980011576,37.55922290535832,2532078.2120000003,-718187.552892303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7203,2315,3148,5056,564885.885073043,635951.5184234449,1200837.403496488,-71065.63335040188,166.7135087458681,854.7794034972593,5.78438933,35626.270876266,1.0,425,1014817.709188574,5.078754032769704,1.2541709848022946,-7.948791257340543,-8.948791257340543,-16.897582514681087,0.4704099684339114,0.5295900315660886,166.7135087458681,5.127235398783751,0.8450916887113284,2387.8063745613504,5.002083333333333,-192456.73641187843,-1055680.2309371077,4683438.385085646,37802353.05221457,-0.0410930433129545,-0.0279263100230545,7650.142857142857,1496757.7242259046,-5890.658475763788,745433.5328750709,751324.1913508342,5391.857142857143,0.8613300295550198,0.9415510447984164,0.8022924378877275,12.06412383993921,0.7577951086991329,0.846440891621024,0.9377103038974114,0.9811473647887552
2023-05-01,42585381.91,21.97,9,28086.77,0.7568493150684932,119.4435,4167.87,4.83,22.038817632137626,0.7076852475201428,-0.6594410758927006,0.7567057579069913,-0.3966053763741915,-0.314584583136985,0.0495233098456174,-0.0209865610822557,-0.0489784490659629,0.0266458282639526,0,0,0,0,0,0,0,0,0,0,0.0110855427348277,0.0003899569108314,-0.0010404269564908,-0.0004029653237932,-0.0004993915992191,9.642627542591096e-05,0.2262327553653889,-2.3947402258425726e-05,-0.0015816227042255,68.90564962006638,0.0435459586535808,0.0024660977587198,0.0484781541710205,0.0386137631361411,0.0697705947763943,0.1479075665509206,0.6794782060315054,0,0,0,0,4667112.850000094,-42536346.221782185,-0.0522636189367069,39.0318977041926,2348162.4620000003,-871083.5737538412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8222,2527,3627,5662,926593.967209741,1100314.867899067,2026908.835108808,-173720.900689326,246.52260217815717,3945.422168092086,6.113308955,246161.228846056,1.0,496,1822930.563441742,5.038338853119207,1.218725014005436,-5.3338082149759085,-6.3338082149759085,-11.667616429951815,0.4571463457852063,0.5428536542147936,246.52260217815717,16.00430197163344,0.8993648514753668,3675.263232745448,5.709722222222222,-170456.8099623316,-1131580.6703926716,4318306.915860288,38558916.54986489,-0.0394730650886062,-0.0293467963221761,7813.0,1634350.7079242312,-34784.58687144622,799783.060526393,834567.6473978386,5462.0,0.8699285951164172,1.05234864968642,1.2401920990894053,4.994191862371349,1.158556629843954,1.3184250208234427,1.036616623947272,1.0338375546271248
2023-05-02,28972915.43,22.27,9,28694.7,0.7575342465753425,119.6105,4119.58,4.83,22.137190291821504,0.7509049951728242,-0.5923184559730988,-0.4922570563029216,-0.2766991191245224,0.1696373800275787,0.140597735123731,-0.0211433091199937,0.043896836925161,-0.0138153363945738,0,0,0,0,0,0,0,0,0,0,0.0065964756965299,0.0002288810792707,-0.0010601895349864,-0.0003169159940253,-0.0004628964781804,0.000145980484155,0.3612539074088468,-1.7940459697059208e-05,-0.0008478557143605,67.18914852186654,0.0436982753978805,0.0024710524129135,0.0486403802237077,0.0387561705720534,0.0756013437182116,0.1429715608112236,0.6541138350109156,0,0,0,0,5977313.540000094,-41758414.5633102,-0.0838078372281235,42.737817934051584,2165423.2355,-184847.0289692267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7405,2279,3432,5315,960680.3092873652,788792.750242402,1749473.059529767,171887.5590449631,236.255646121508,5165.578072810366,5.409233622,423578.332659716,1.0,340,1585655.230112056,4.914902371572257,1.261944793896282,5.589004315525047,4.589004315525047,10.178008631050092,0.549125523285041,0.450874476714959,236.255646121508,21.864358196771608,0.9063616164162352,4663.691853270753,5.142361111111111,-72898.97499476455,-1028498.5733944604,4977219.29813507,39217617.569807686,-0.014646526630257,-0.0262254220711832,7783.142857142857,1725197.0934078912,-11803.251056057075,856696.9211759176,868500.1722319741,5424.285714285715,0.8783317458511268,0.9514151462868472,1.0140714160803053,-14.56273006721784,1.1213771002803627,0.9082240573600228,0.9798525151435344,1.0319126237865246
2023-05-03,37563066.09,22.24,9,29041.65,0.7582191780821917,119.1233,4090.75,4.83,22.066937483912056,0.6080154415823532,-0.8790635164058348,1.0257484673596964,-0.5233246901547505,-0.0053279121754441,-0.0401291444493993,0.0400078464231017,-0.0302042978049089,0.0093318280985647,0,0,-100,100,0,0,0,0,0,0,0.0103130677490659,0.0013534469593785,-0.0007100553286443,-0.0001823890390122,-0.0004067949903467,0.0002244059513345,0.5621059751295853,0.0004527101590185,0.0004108222970631,62.38618383196364,0.0439588594437159,0.0024243386140158,0.0488075366717475,0.0391101822156843,0.0606285394208217,0.1501030728331114,0.7122949956470512,0,0,0,0,4248752.920000094,-40227403.72991117,-0.0484495613315842,52.11637862109154,2111916.1065,-57189.10473076477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8657,2839,3841,6238,734496.266590423,715817.629992059,1450313.896582482,18678.636598363984,167.53077239026013,2284.103815438769,6.0205,188850.0,1.0,364,1261947.716012291,5.208631828942885,1.217542494423444,39.32279868086066,38.32279868086066,77.64559736172133,0.5064395151430247,0.4935604848569753,167.53077239026013,13.633935920249847,0.8701204056486965,3466.889329704096,6.011805555555555,16845.29495400132,-915102.4401951714,5226695.791221064,39994046.71279987,0.0032229338815347,-0.0228809664289934,7755.285714285715,1571006.8887383514,-29037.305964260937,770984.7913870458,800022.0973513062,5435.428571428572,0.8738115722731389,1.116270930425332,0.923174753070118,-0.6432634150479943,0.9526728345302664,0.8947473230576638,1.1476555929352397,0.9957757865178644
2023-05-04,28165584.11,21.74,9,28865.72,0.7589041095890411,119.0465,4061.22,5.08,22.130367621895036,0.5955291682660296,-0.5147130593257766,-0.4543630804274493,-0.0756519949960199,0.2978787125315112,-0.0068107147433022,-0.0531470642277834,-0.0124273713162573,-0.0030503654717456,0,0,0,0,0,0,0,0,0,0,0.0015095196925347,0.0002402676417219,-0.0009939461071623,-0.0001320650607072,-0.0003518490044188,0.0002197839437115,0.6506472760091326,0.0004496235040994,0.0008843932034209,52.76942794751256,0.044201698834104,0.002293481858435,0.0487886625509742,0.0396147351172338,0.0769861754737432,0.1255238443616013,0.6198401662478794,0,0,0,0,2972820.870000094,-41191441.27772891,-0.0865987456141414,62.17481890987475,1987708.0175,82844.98737692708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9262,2446,4696,6723,423305.515695015,542330.15909341,965635.674788425,-119024.64339839498,104.257792570549,796.8563871778395,5.265657265,35130.169246059,1.0,323,786494.435497816,4.676228441147313,1.2194990831896908,-3.556452711041881,-4.5564527110418815,-8.112905422083763,0.438369797996292,0.5616302020037081,104.257792570549,7.643135036056166,0.8144836153346762,2434.967292562898,6.4319444444444445,71541.55224493233,-971161.7363366216,4165422.630900681,40199254.979164846,0.0171751004842125,-0.0241586998773975,7981.857142857143,1553681.4072993028,-42090.86926518179,755795.2690170612,797886.1382822425,5611.285714285715,0.8720116534903454,1.160381579653858,0.6215145976850864,2.8278019788214253,0.5600796049511384,0.6797087116477356,1.198121133430077,0.9340283608304942
2023-05-05,46964188.54,22.85,9,29548.51,0.7595890410958904,118.5548,4136.25,5.08,22.140623716795027,0.5565636637398219,-0.3348557810008616,-0.0500899193571469,0.2682161917259686,-0.0784252591464809,0.1335459194849387,0.0615192678518426,0.0927937560685451,-0.000132948328144,80,0,0,0,0,0,0,0,0,0,-0.0035427238962771,-0.0006558703113691,-0.001231308318666,-0.0001402856016497,-0.000309536323865,0.0001692507222153,0.658400579242118,0.0002765187550974,0.0011788524182154,43.51641352761373,0.0443749165682647,0.002184725375872,0.0487443673200087,0.0400054658165207,0.0908456902894401,0.1047213786266594,0.5354755235994566,0,0,0,0,5071412.520000095,-39747729.2925826,-0.0317578410444736,56.451179350546106,2024846.6515,222542.8903846199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11507,3334,5466,8198,1000825.8361118488,939408.956756275,1940234.792868124,61416.87935557391,168.61343468046616,1811.3292951910632,5.283674453,139900.0,1.0,557,1719525.170228947,5.01470181434722,1.2655551251101589,16.29561525452235,15.29561525452235,31.591230509044696,0.5158271770976711,0.4841728229023289,168.61343468046613,10.742496875315153,0.8862459206223613,3087.1187975385046,7.990972222222222,-38929.127444456855,-607996.0986520104,4356184.364239038,41129571.721648544,-0.0089365197129936,-0.0147824563495756,8431.42857142857,1489137.762804154,-5356.911194546547,741890.4258048042,747247.3369993503,5982.714285714285,0.8678881130853061,1.3647746526601154,1.3029249820476794,-11.464979934350533,1.3490210970523728,1.257159323616421,1.3702810477805103,1.0211522744237087
2023-05-06,36824163.55,21.97,9,28943.98,0.7602739726027398,118.5548,4136.25,5.08,22.13238068290858,0.501243453654333,-0.3936312215079989,-0.3895173481293497,0.298800713937794,0.02849203458629,-0.1044616048061605,-0.0411174043306838,-0.0855376764175809,-0.0053595358447234,0,0,0,0,0,0,0,0,0,0,-0.0032099125657784,-0.0007760874990505,-0.0012555883783763,-0.0001541714133668,-0.0002784633417653,0.0001242919283985,0.660984679769062,-0.0001987268017234,0.0005274154574734,41.681253333200765,0.044581834476897,0.0019779407433093,0.0485377159635158,0.0406259529902782,0.0889839629757022,0.088523009194082,0.4987015896446609,0,0,0,0,3430102.0400000946,-40708496.40224067,-0.0896871282831718,55.65705138050729,2025613.4725,139991.5805461582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10591,2783,5296,7600,641458.839323053,708997.3641459569,1350456.20346901,-67538.52482290391,127.50979165980644,1167.125558936769,4.9999,59312.0,1.0,400,1147440.216816152,4.729235793082903,1.172406416405997,-9.497673231760004,-10.497673231760004,-19.995346463520008,0.4749941817256223,0.5250058182743775,127.50979165980644,9.15322300934062,0.8496685889321276,2868.60054204038,7.354861111111111,-125146.28886572475,-537918.6661890484,4256326.671125567,41174986.29574788,-0.0294024163405273,-0.0130642099629453,8978.142857142857,1526265.6951204434,-25623.8038945894,750320.9456129275,775944.7495075164,6398.857142857143,0.8673338124486847,1.1796426241507152,0.8848106904233607,2.635772779901935,0.8549126118278007,0.9137214532296916,1.1877120914449009,0.9796327281803022
2023-05-07,32133191.65,21.7,9,28572.81,0.760958904109589,118.5548,4136.25,5.08,22.11488699464,0.4063471631074251,-0.1773107679031152,-0.760271083186869,0.3580984989447045,-0.2797306054193988,-0.0261906520481292,-0.0151176004664043,0.0754499811112938,0.0065279181670095,0,0,0,0,0,0,0,0,0,0,0.0006068996758863,-0.000196187167239,-0.001077870015523,-0.0001337300320363,-0.0002495166798195,0.0001157866477832,0.7148432239598572,-9.2518343427693e-05,-1.4726390053618982e-05,44.11674722622793,0.0448402353339974,0.0016224297866733,0.0480850949073441,0.0415953757606508,0.0699328112507039,0.0744687640030992,0.5157060362548777,0,0,0,0,1985966.900000095,-42126611.08799012,-0.0697851315267862,52.96143516742904,1934823.4075,118581.52819231192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8120,2312,4009,5940,360828.505353804,481095.613374659,841924.118728463,-120267.108020855,103.68523629660874,682.2189397583592,4.9999,13108.99,1.0,243,695571.572551567,4.761736199445039,1.1847955715849023,-3.000226007689769,-4.000226007689769,-7.000452015379538,0.4285760406754403,0.5714239593245597,103.68523629660874,6.579711481842596,0.8261689587917631,2862.43445494472,5.638888888888889,-126388.75348818475,-1147508.9606170591,4132615.115065605,38247652.1387947,-0.0305832384504982,-0.030002075851687,9109.142857142857,1474992.3687250111,-32652.58599036841,721169.891367322,753822.4773576899,6525.142857142857,0.8646305653173181,0.8914120820525688,0.5707989658659898,3.683233789088876,0.5003377285616863,0.6382081031345771,0.9103248971013224,0.9555167165395784
2023-05-08,57885042.91,20.69,9,27783.42,0.7616438356164383,118.5759,4138.12,5.08,21.97752994138369,0.0927521030268084,-0.1562925955963231,0.0096759592630366,-0.4135613738324034,-0.0328407229828448,0.0478942838711243,-0.0113619861045466,-0.0343189625824429,-0.0267259741966059,0,0,0,0,0,0,0,0,0,0,0.0200080217210705,0.0035953125355447,4.337018746669585e-05,9.439890275194512e-05,-0.0001807335633052,0.0002751324660572,1.0523595199720328,0.0002575414361125,-3.370370903857189e-05,54.29644480771025,0.0452019997405156,0.0013518433323739,0.0479056864052635,0.0424983130757677,0.0068015562031732,0.1068415682696204,0.9401498662173662,0,0,0,0,-768322.3599999051,-42942126.90194793,-0.0975138917731556,48.004168460401125,1963998.725,-157851.3250846108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004,2892,4758,7116,978623.950075667,1080461.092093877,2059085.042169544,-101837.14201821004,205.8261737474554,1265.489651016586,6.1411905,41449.0,1.0,615,1844456.155175566,4.982034471216765,1.2102197990863004,-9.60969574244998,-10.60969574244998,-20.21939148489996,0.4752712637087321,0.524728736291268,205.8261737474554,6.1483417195002446,0.8957649234497691,2999.115699472465,6.947222222222222,-289642.7748619687,-1497022.1962074514,4251465.364367024,36566554.436420254,-0.0681277512665546,-0.0409396569974998,9363.714285714286,1479588.9697336878,-22383.477608780417,728602.7460624542,750986.2236712341,6732.857142857143,0.8641162898850899,1.0683794587007598,1.3916601733927227,4.54965684055556,1.343151608149143,1.4387229193259876,1.056906429026098,1.0366254333301457
2023-05-09,24205886.44,20.69,9,27680.21,0.7623287671232877,118.8239,4119.17,5.08,21.902908400742795,-0.1028832376348708,-0.2065286778124635,-0.199043984594176,-0.3093068431409663,0.0529683462511244,-0.0208170750362133,0.0052898522821088,-0.0190931096563228,0.0329520193625736,0,0,0,100,0,0,0,0,0,0,0.0186329620084049,0.0044398044330056,0.0003607867384469,0.0003329345343748,-7.799994376926373e-05,0.000410934478144,1.3912003175375027,0.0005158198029024,0.0006808428955873,54.27791157436206,0.0454715894950476,0.0014159265179988,0.0483034425310453,0.0426397364590499,-0.0008637858434216,0.1180151428969498,1.0073732465858414,1,0,0,1,-768322.3599999051,-43083973.99021785,-0.0478062340942325,46.17216467318794,1823257.965,-11752.507130764605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7739,2339,3809,5758,493038.457796485,758000.305687972,1251038.763484457,-264961.847891487,161.6538006828346,1977.54048550989,5.2738434,146659.342308424,1.0,296,1101421.398119801,4.861643539066351,2.009589632386096,-1.8607903806528587,-2.8607903806528587,-4.7215807613057175,0.3941032621749058,0.6058967378250941,161.6538006828346,12.233182747059764,0.880405492034528,3721.01823689122,5.374305555555556,-487066.0979305518,-1478970.5897185863,4152047.924382471,35619794.921517804,-0.1173074364268067,-0.0415210304544775,9411.42857142857,1408384.0702986435,-84790.535742559,661796.7672780427,746587.3030206013,6796.142857142857,0.8604082721162746,0.8222981177899211,0.8882795466574527,3.124898853050818,0.74499979778436,1.0152868962828527,0.8472452861917474,1.0232415477236962
2023-05-10,43034997.18,20.94,9,27628.73,0.763013698630137,118.5864,4137.64,5.08,21.856381683983297,-0.2369076477342048,-0.2717744710867927,-0.2614377574258766,-0.126624141495845,0.3143078138536373,-0.0095708342399369,0.0450308342479334,-0.0420732563147149,-0.0194303021594686,0,0,0,0,0,0,0,0,0,0,0.010408577583002,0.0037801216552544,0.0002493230929472,0.0004960910063733,3.6818246259264674e-05,0.0004592727601141,1.5949588866718662,0.0005547952950299,0.0013281565340449,60.34841300388192,0.0456427804704997,0.0015174350744837,0.0486776506194672,0.0426079103215322,0.0121085432849236,0.1140938500697787,0.9040545669297128,0,0,0,0,1301458.170000095,-42196925.19231337,-0.0029856874417405,38.39942681203066,1752113.3350000002,-149630.22036153334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8023,2357,3925,5840,557834.16806435,620312.758854637,1178146.9269189872,-62478.59079028701,146.84618308849394,1338.7968767648945,5.718763842,100000.0,1.0,383,998524.300952088,4.893270720471124,1.198182556211641,-8.92840509058139,-9.92840509058139,-18.85681018116278,0.4734843806987312,0.5265156193012687,146.84618308849397,9.11700153594115,0.8475380091712019,2607.1130573161568,5.571527777777778,-429277.5806999838,-1391029.0122115817,4488270.732572995,35551456.01331408,-0.0956443152113267,-0.0391272023202267,9320.857142857143,1369503.07463243,-96384.42536950916,636559.324631461,732943.7500009696,6739.285714285715,0.8571822154766325,0.8607577476013855,0.8602732982072332,0.6482228902726008,0.8763270703595628,0.8463306479573861,0.8665606783253842,0.988748942603682
2023-05-11,31817109.46,20.2,9,26991.62,0.7636986301369864,119.0303,4130.62,5.08,21.798078560242317,-0.3999534858420173,-0.5055136762977952,-0.3317781316572168,0.2498051194458404,-0.0668680248694243,-0.034043313977917,-0.0310124265589496,-0.0692425383442082,0.0154193959762263,-80,0,0,0,0,0,0,0,0,0,0.0160305861980929,0.0053554986481341,0.0007842549230436,0.0007216038283734,0.0001737753626821,0.0005478284656913,1.7874003290906288,0.0007886709133439,0.0018592860112763,65.1279041785447,0.0458093663844038,0.0017330863663856,0.0492755391171752,0.0423431936516324,-0.0023314606365549,0.1426887880018512,1.0166108936406792,1,0,0,1,-270010.8699999051,-42675198.37798444,0.0321092900506278,36.712970892241096,1699920.3390000002,-426165.3945923031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8762,2470,4320,6332,604126.626115593,784133.787641354,1388260.413756947,-180007.161525761,158.44104242832083,1222.7219142665626,5.749194485,49999.999981,1.0,347,1211364.846976479,4.7593281287032925,1.2341706321669472,-3.356125506312902,-4.356125506312902,-7.712251012625804,0.4351680852734895,0.5648319147265104,158.44104242832083,7.717204428389983,0.8725775329847888,3490.964976877461,6.084722222222222,-507447.6002075348,-1573941.3811037615,3817446.104160399,36827857.501988575,-0.1329285565170125,-0.0427377938295426,9249.42857142857,1429878.037342219,-105096.2136734186,662390.9118344007,767487.1255078187,6683.428571428572,0.8654813465695057,0.9473017638155252,0.970894284338664,1.7127844594394672,0.9120394246390658,1.0216898259010154,0.9474179206566348,1.008199121151958
2023-05-12,40004621.46,20.92,9,26807.09,0.7643835616438356,119.3671,4124.08,5.08,21.77325646160017,-0.4750442762271714,-0.5613373905892728,-0.0621826214133001,0.2519598959422115,-0.0320738928119971,0.0462041740889054,0.0331524527115363,0.0877501005332288,-0.0067394031686957,0,0,0,0,0,0,0,0,0,0,0.0080077864455956,0.0044758403896298,0.0006179288844692,0.000861296125909,0.0003112795153275,0.0005500166105815,1.800167116281407,0.000618574646408,0.0019620408547819,73.31963774014724,0.0459453001928313,0.0018753172094588,0.0496959346117491,0.0421946657739136,0.013580894858624,0.1394123598337,0.9112320678062849,0,0,0,0,1691418.220000095,-40885824.47288739,0.065764711986624,35.41751958638146,1750458.0905000002,-302195.2356384565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8221,2388,3900,5829,910681.341541874,808771.2864052,1719452.627947074,101910.05513667395,209.15370732843616,1182.8997891404886,5.4007,33161.0,1.0,462,1549155.459649689,4.810708347804585,1.1581719689887675,8.936128435221999,7.936128435221999,16.872256870443998,0.529634446881607,0.4703655531183931,209.15370732843616,5.655648203658036,0.9009584995076544,3353.1503455620973,5.709027777777778,-140575.69717937382,-1237265.9946299137,4285859.968623016,36820499.55009636,-0.0327998810527024,-0.0336026400985283,8780.0,1398337.7280677832,-99311.47427611856,649513.1268958328,748824.6011719509,6345.0,0.8675831435531188,0.9363325740318906,1.2296404462482793,-1.0261659680263178,1.402098439325194,1.0800543747353242,0.918676122931442,1.0384693457941674
2023-05-13,18828252.98,20.85,9,26788.88,0.7650684931506849,119.3671,4124.08,5.08,21.940670977400995,0.0964291009975096,-0.8522891487525677,-0.7083399880292512,0.0278425614325223,0.0271253863857508,-0.0115006768254174,-0.0111021701080582,-0.0301713004640764,-0.0066285000967276,0,0,0,100,0,0,0,0,0,0,-0.0043911340534501,0.0022035451063664,2.1522471929324997e-05,0.0008490368863467,0.0004188309895313,0.0004302058968153,1.6327624303942547,-0.0001418487653052,0.0012653967944468,70.28709189275234,0.0460164960005846,0.0019123014576879,0.0498410989159605,0.0421918930852086,0.0464784580831155,0.1141265305192169,0.7106038953858465,0,0,0,0,794676.570000095,-41567348.125524335,0.0537878616665102,36.47823496224346,1739054.8405000002,-257390.23603845664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6588,1935,3151,4722,431115.557117899,504630.705042299,935746.262160198,-73515.1479244,142.03798757744352,1912.90383877083,4.999995,100000.0,1.0,234,791252.158760417,4.74478866643506,1.114453041239757,-5.864309183751366,-6.864309183751366,-12.728618367502731,0.4607184389095564,0.5392815610904435,142.03798757744354,13.46755097982401,0.8455840976952319,3381.419481882124,4.575,-151612.2543134868,-1042244.1516687736,4043459.303864226,34988809.30644277,-0.0374956795456294,-0.029787928549968,8208.142857142857,1339093.450737953,-100165.27757633229,619464.0865808108,719629.3641571427,5933.857142857143,0.8669996448049909,0.8026176096907253,0.6987908585801262,0.7339384435726921,0.6959492349225297,0.7012369563787071,0.7957724438452464,0.9752992435024862
2023-05-14,17197778.23,20.94,9,26931.44,0.7657534246575343,119.3671,4124.08,5.08,21.89720590921763,-0.0407670162082925,-0.7739665803034249,-0.4204881671894809,0.2089875356656798,-0.1183766198719057,-0.030465672811588,-0.0150286191263832,0.0709630938682454,0.0042565088990834,80,0,0,100,0,0,0,0,0,0,-0.0022561730791855,0.0021947044845445,6.214444828844812e-05,0.0008376239163855,0.0005025895749021,0.0003350343414833,1.4958129460311516,-0.000224763754097,0.0002519621270058,70.15464851413456,0.0460800134364557,0.001948414784657,0.0499768430057699,0.0421831838671415,0.0471601751031135,0.1161396449226888,0.711204978084716,0,0,0,0,1615458.990000095,-41593824.97773969,0.0639024046991534,44.37749625620377,1710352.832,-138887.8675307641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5758,1769,2766,4185,215567.437847933,218981.86690173,434549.304749663,-3414.429053797008,75.46879207184143,458.597678915854,4.9995,13546.99,1.0,149,328035.708006973,4.767717872273477,1.1577508080386196,-63.13425596241682,-64.13425596241683,-127.26851192483365,0.496071298450513,0.503928701549487,75.46879207184143,6.0766532274598815,0.7548872001899742,2201.5819329327046,3.998611111111111,24980.4781584772,-1011092.6010958204,3089748.1948569426,33062090.89026889,0.008084955984458,-0.0305816291066277,7870.714285714285,1280897.0487409814,-83472.03772389544,598712.5055085436,682184.5432324384,5683.142857142857,0.8568165364333069,0.7315727379980035,0.3392538886531044,0.0409050641017185,0.3600516706508928,0.3210009213403081,0.7363883163239656,0.8810371510012672
2023-05-15,35279719.01,20.99,9,27176.27,0.7664383561643836,119.1608,4136.28,5.08,21.82686654974181,-0.2230668622789039,-0.7600744214642905,0.1803575614139398,0.2552540817932177,-0.1233944412815371,0.0330195831202076,0.0262612694392245,-0.0175464036182825,-0.0147047332668071,0,0,0,100,0,0,0,0,0,0,-0.0058201396683099,0.0011834960567151,-0.000197240896901,0.0007696556186276,0.0005560027836472,0.0002136528349804,1.324106265019518,-0.0002526114517233,-0.0006192239711255,58.82523606737066,0.0460740938662896,0.0019449323991834,0.0499639586646566,0.0421842290679227,0.0606754350917017,0.1044789741154411,0.6326138951845945,0,0,0,0,3277338.170000095,-41889270.164966986,0.0127664856083036,44.06355547790879,1719647.2510000002,-162731.4250692261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6979,2164,3229,4987,804448.79282606,692284.592310058,1496733.385136118,112164.20051600202,214.4624423464849,1761.7562490980092,5.395,110207.40631979,1.0,377,1350856.658311171,4.943872508568438,1.1649176799116965,7.172063716633834,6.172063716633834,13.344127433267667,0.5374696661509295,0.4625303338490704,214.4624423464849,8.21475420041949,0.9025365985193948,3583.174159976581,4.846527777777778,35234.62353780525,-758291.2645340575,2867028.9520459864,32873251.37746189,0.0122895946037311,-0.0230671209192877,7438.571428571428,1200561.0977362064,-52900.41736186516,573830.3401871711,626730.7575490357,5379.0,0.8577839185861106,0.9382177837526406,1.2466948895465444,-2.1202895196221823,1.4018930971193786,1.1045964857658883,0.9271240007436328,1.052172439892613
