date,close,CDL_ENGULFING,CDL_HAMMER,CDL_HANGINGMAN,CDL_DOJI,CDL_MORNINGSTAR,CDL_EVENINGSTAR,CDL_3WHITESOLDIERS,CDL_3BLACKCROWS,CDL_PIERCING,CDL_DARKCLOUD,EMA_5,EMA_30,EMA_100,macd,macd_signal,macd_diff,macd_z,macd_price_slope_diff,divergence_strength,rsi,bb_ma,bb_std,bb_upper,bb_lower,bb_dist_upper,bb_dist_lower,bb_pos,bb_break_upper,bb_break_lower,bb_break_lower_cumulative,bb_break_upper_cumulative,OBV,AD,CMF,MFI,volume_avg,ForceIndex,hammer_rsi_low,engulfing_near_bb_lower,mfi_oversold_breakout,macd_bull_cross,bb_rsi_overbought,force_volume_spike,3crows_rsi_high,bullish_signals,bearish_signals,doji_rsi_extreme,hammer_bb_low,hangingman_bearish,engulfing_with_divergence,morningstar_reversal,eveningstar_reversal,soldiers_after_acc,bullish_patterns,bearish_patterns,trading_volume_usd
2022-07-04,36.68,0,0,0,0,0,0,0,0,0,0,-0.0073866474090142,0.0037386564283656,0.007887247534098,0.0009230274343779,0.0009396140441716,-1.6586609793682095e-05,-0.970906060114078,-6.827263425664837e-05,0.0014204856034482,49.955915098606006,0.0290115831587762,0.0028890465045097,0.0347896761677958,0.0232334901497566,0.195231542807166,0.2017919298083505,0.5082619636541461,0,0,0,0,42680291.64000004,10792379.843631696,0.153263869551495,36.9218778985493,7438984.6595,-735207.2800999967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150739092.78
2022-07-05,35.37,0,0,0,0,0,0,0,0,0,0,-0.0106511525744668,0.0023061036580971,0.0071945170999041,0.0008292163240879,0.0009175345001548,-8.831817606691126e-05,-0.990291323577966,-0.0005289087617545,-9.012025310322497e-06,54.84030179828153,0.0287612639253703,0.0026789853096742,0.0341192345447188,0.0234032933060219,0.1928680659777268,0.1817799667552893,0.4852019785856728,0,0,0,0,35790833.120000035,12054846.064243607,0.0776763900384649,44.70393152706152,7118252.7295,-31972.34049999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240867509.78
2022-07-06,37.01,80,0,0,0,0,0,0,0,0,0,-0.016685161699001,0.0002088712245582,0.0062203102660036,0.000679752918026,0.0008699781837291,-0.000190225265703,-1.0543756249822938,-0.0004483994620834,-0.0010455808580947,47.35344365565732,0.0285928306062904,0.0026271158290037,0.0338470622642979,0.0233385989482829,0.2188847959469502,0.1595411384706273,0.4215914501636143,0,0,0,0,42052044.79000004,15802596.41734476,0.1710753186486741,43.16342264688264,6899450.872,-1560030.1389000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225475866.98
2022-07-07,38.46,0,0,0,0,0,0,0,0,0,0,-0.0272148061208208,-0.003000342397469,0.0047823094616916,0.0004455114859234,0.0007850848441679,-0.0003395733582445,-1.1771769302583928,-0.0007252135258518,-0.0017025217496899,47.25279713413643,0.0283041658732,0.0025286109574476,0.0333613877880953,0.0232469439583046,0.2638064416051117,0.1193520572719628,0.3114952627222123,0,0,0,0,46998534.85000004,18085591.82885421,0.1894161896091607,42.456641844578606,6815625.091,-2959911.6954384586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187384470.96
2022-07-08,38.11,0,0,0,0,0,0,0,0,0,0,-0.0196575277296789,-0.0030126148037512,0.004587022563308,0.0002501750158293,0.0006781028785002,-0.0004279278626709,-1.2530193393415112,-0.000671517630878,-0.0018451306188134,54.81434297272303,0.0279255043955354,0.0021935287617196,0.0323125619189748,0.023538446872096,0.2280031763833932,0.105447361352932,0.3162308930996961,0,0,0,0,40728331.74000004,18010946.55375737,0.1152906004118471,40.83583038677985,6603160.064,-3249824.3542230767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238292134.03
2022-07-09,38.05,0,0,0,100,0,0,0,0,0,0,-0.0162470387577007,-0.0033818865110925,0.0042571956576331,7.539410806248203e-05,0.0005575611244126,-0.0004821670163502,-1.301904808133231,-0.0004366229115512,-0.0018333540682811,57.26743333458184,0.0276602443978867,0.0020709528244196,0.031802150046726,0.0235183387490475,0.2195800529308743,0.0980956704415514,0.3087918377903538,0,0,0,0,37723126.83000004,16562008.47344391,0.0619835859092117,42.29664749001179,6295849.5015,-2124428.166515385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115246546.47
2022-07-10,36.66,0,0,0,0,0,0,0,0,0,0,0.0003742471442418,-0.0010078399156667,0.0050013758910667,1.1069865821288633e-05,0.0004482628726944,-0.0004371930068731,-1.2620986209655505,-0.0001574424419691,-0.0012655829843984,59.41434683059131,0.0275539904512734,0.0020463548660538,0.0316467001833811,0.0234612807191658,0.1722159029388547,0.1309777574610731,0.4319937207404233,0,0,0,0,34752662.610000044,14869163.273708876,0.022404373967175,42.98911489567275,5980104.7405,-2023389.098192308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110028071.73
2022-07-11,33.4,0,0,0,0,0,0,0,0,0,0,0.0192592447277868,0.0026790213861014,0.0062843741419806,8.32760676738667e-05,0.0003752655116903,-0.0002919894440164,-1.1267615154794026,0.0002726847638158,-0.0003213805897044,61.31238125064996,0.0276274070808985,0.0020543062971733,0.0317360196752452,0.0235187944865519,0.1121465932369908,0.1758151326814856,0.6105503504700478,0,0,0,0,29349902.920000043,9994259.416891323,-0.0112484774051737,44.5840399558574,5873873.511,-1561998.844676921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189332526.41
2022-07-12,32.66,0,0,0,0,0,0,0,0,0,0,0.0268167632258635,0.0052542416605974,0.007187075444659,0.0002324714329188,0.000346706695936,-0.0001142352630171,-0.946704781398908,0.0007048635921402,0.0008201059139869,60.81645256999231,0.0276842109982788,0.0020970832972533,0.0318783775927854,0.0234900444037721,0.0730272745518509,0.2093243060341308,0.7413604896409899,0,0,0,0,24139172.790000044,5254851.612589501,-0.0035879791054146,54.88988791304955,5739469.911499999,-1001188.9780846152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175393353.49
2022-07-13,34.93,80,0,0,0,0,0,0,0,0,0,0.0212949810560538,0.0056581466156819,0.0072912237920252,0.0003729571341198,0.0003519567835727,2.1000350547100755e-05,-0.783024615921956,0.0007203870338951,0.0016979353898512,54.72293476700307,0.027824413482732,0.0021582253759082,0.0321408642345485,0.0235079627309154,0.0700135532329451,0.2173876051554212,0.756390845376011,0,0,0,0,31998031.980000045,12619442.92668868,0.008039443898072,65.55493515043477,5761315.106000001,524428.8098769244,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,261632225.72
2022-07-14,37.13,0,0,0,0,0,0,0,0,0,0,-0.0043630865215764,0.0015930818071032,0.0056803845230106,0.0003527404452227,0.0003521135159027,6.269293199319252e-07,-0.7473257321447203,0.0004208461343374,0.0018460967603727,38.37972700117062,0.0279948170119733,0.002059930573321,0.0321146781586155,0.0238749558653311,0.1284982549793867,0.1610426267183991,0.556199959653679,0,0,0,0,39282855.20000005,19392359.648317635,0.0303706497705461,64.79447235317757,5786373.502,2363456.3176153903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255986071.26
2022-07-15,37.37,0,0,0,100,0,0,0,0,0,0,-0.0251472589118042,-0.0029519578749714,0.0038320141871897,0.0001801756656005,0.0003177259458423,-0.0001375502802417,-0.8422444110418498,-0.0001245643543379,0.0010166688138945,35.39042077957697,0.028109445884685,0.0018980636997884,0.031905573284262,0.024313318485108,0.2020055978148615,0.0840238268036066,0.2937593812793392,0,0,0,0,45179827.74000005,17426702.135755125,-0.0171822080752973,70.02027263573596,5842692.814499999,2338321.2501692334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,222161624.87
2022-07-16,39.59,0,0,0,0,0,0,0,0,0,0,-0.0244028655565062,-0.0041770468105056,0.0032051703420836,-5.339886497937596e-06,0.0002531127793742,-0.0002584526658722,-0.9606632543343756,-0.0005017183225332,-0.0002054365425338,31.781241289312604,0.0281809885555916,0.0017783535390512,0.0317376956336941,0.024624281477489,0.2235693242989352,0.0506709813937701,0.1847685418296919,0,0,0,0,50131141.44000005,20295800.7827309,0.0464237812211626,74.25098378320375,5827661.6425,3175614.708323082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190885804.32
2022-07-17,38.62,0,0,0,0,0,0,0,0,0,0,-0.0250892826286993,-0.0055339184962198,0.00252230435802,-0.0002056051755514,0.0001613691883891,-0.0003669743639405,-1.113425701160752,-0.0008042666998086,-0.0014305493766798,30.30504738196767,0.0281735807583766,0.0017908230665061,0.031755226891389,0.0245919346253643,0.2576619808934784,0.0260393565846222,0.0917843983961909,0,0,0,0,45469608.12000005,16711300.43326682,0.0514090628498105,75.51809555781664,5764952.811,1707274.2675846184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184619472.23
2022-07-18,43.54,80,0,0,0,0,0,0,0,0,0,-0.0305406265566681,-0.0077163532031641,0.0015235117118328,-0.0004454275811347,4.000983448435944e-05,-0.000485437415619,-1.3516589005198618,-0.0010077677354738,-0.0023137527578156,30.830053331664104,0.0280453038253898,0.0019803132327485,0.0320059302908868,0.0240846773598928,0.3236208982313831,0.0039663902601385,0.012107888185781,0,0,0,0,52557989.86000005,22508537.95727461,0.1600733137531571,84.85125805556143,5746957.546499999,5084199.561584621,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,293143493.11
2022-07-19,44.88,0,0,0,0,0,0,0,0,0,0,-0.0469796903680137,-0.0120356604685516,-0.0002799569868785,-0.0007886838480682,-0.0001257289020261,-0.000662954946042,-1.7518102402950648,-0.0010294148297671,-0.0028414492650495,27.594154821902777,0.0277078598733042,0.0023619582373779,0.0324317763480601,0.0229839433985483,0.4629078845204309,-0.0367422263356483,-0.0862158309333248,0,1,1,0,62221717.30000005,22014482.362283617,0.1837764920870055,74.19210735629518,5811103.747,5290430.917800007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,435904062.55
2022-07-20,42.03,-80,0,0,0,0,0,0,0,0,0,-0.0272030013437615,-0.0103955741436355,9.33994760583534e-05,-0.0010153112131417,-0.0003036453642492,-0.0007116658488924,-2.031883777464514,-0.0005522150320097,-0.0025893975972506,31.41402166996249,0.0272833267870675,0.0024842691422256,0.0322518650715187,0.0223147885026162,0.4278917111878439,0.0120539860520012,0.0273988042788602,0,0,0,0,53756304.31000005,16097074.867475178,0.0744123033702715,65.18477107144687,5781324.196,2882828.024838467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,374790512.53
2022-07-21,43.11,0,0,0,0,0,0,0,0,0,0,-0.0001310306115822,-0.0066100091131394,0.0012617616776164,-0.0010753073960612,-0.0004579777706116,-0.0006173296254495,-2.060504393855809,-0.0001905863196599,-0.0017722161814367,41.07094206632872,0.0269733325971122,0.0024990246024704,0.0319713818020532,0.0219752833921712,0.3368355668615879,0.0811363546185335,0.1941191511889449,0,0,0,0,61955969.750000045,20718704.47806117,0.1447066420996472,58.18733521627817,5772118.8235,3732844.160507697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342856760.6
2022-07-22,40.55,-80,0,0,0,0,0,0,0,0,0,-0.004708903885718,-0.007033102382733,0.0009434686081353,-0.0011365166767175,-0.0005936855518328,-0.0005428311248847,-2.0720048960639272,-0.0001468906471612,-0.0008896919988309,40.35311575167741,0.0266285092701034,0.0024651914915834,0.0315588922532703,0.0216981262869366,0.3381456725376353,0.0799660026080084,0.1912551295778893,0,0,0,0,56276901.52000004,16393059.051548464,0.095968150646425,54.1051443781338,5888569.419,2628374.747107697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240801245.97
2022-07-23,39.98,0,0,0,0,0,0,0,0,0,0,0.0156041221667151,-0.0033370803128965,0.0021014003345141,-0.0010646371488125,-0.0006878758712287,-0.0003767612775837,-1.8794164033725869,0.0002725070400018,-6.496992681931688e-05,46.22109073016217,0.026354780361654,0.0023244756206343,0.0310037316029226,0.0217058291203854,0.2439351740020069,0.1291163054327559,0.3461085468107225,0,0,0,0,52332169.28000004,15699742.476243405,0.0746201698740047,57.60866127256779,5951929.2085,2773024.584723082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158270986.48
2022-07-24,40.96,80,0,0,0,0,0,0,0,0,0,0.0043952909730968,-0.0041769836065516,0.0016834579907791,-0.0010300281317586,-0.0007563063233347,-0.0002737218084238,-1.7084485378741794,0.0005143328739156,0.0006399492667563,41.53404425663992,0.0261244129000809,0.0022648969818638,0.0306542068638086,0.0215946189363532,0.2512068905193351,0.1185765747798725,0.320664891503267,0,0,0,0,55625991.91000004,16141442.82875616,0.0453522444249296,56.88664793028904,5897241.7495,4376174.028323082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134443327.44
2022-07-25,36.6,-80,0,0,0,0,0,0,0,0,0,0.0225437308887193,-0.0003872289197562,0.0028993083956281,-0.0008771001330754,-0.0007804650852828,-9.663504779258258e-05,-1.376639733897306,0.0006408903900734,0.0014277303039909,41.10085896907728,0.0259907642176619,0.0021885373952389,0.0303678390081398,0.0216136894271839,0.1711597433715382,0.1664509629391834,0.4930263164876931,0,0,0,0,49587541.28000004,10156429.816274978,-0.0162127782051853,56.47153527851806,5854691.355,2647581.3782769293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,232877627.16
2022-07-26,36.27,0,100,0,100,0,0,0,0,0,0,0.0421902479409574,0.0047053860255081,0.0046217662747258,-0.0005838924092808,-0.0007411505500824,0.0001572581408016,-0.883741251666851,0.0007141759697581,0.0018693992337472,44.42313315763224,0.0260012209741417,0.0021979596411394,0.0303971402564206,0.0216053016918629,0.086465323500506,0.2277756758049723,0.7248439137744345,0,0,0,0,44045096.88000004,12888620.716400718,-0.0250395205398884,56.42769827606075,5818752.9915,1134610.838792313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,198100005.37
2022-07-27,40.24,80,0,0,0,0,0,0,0,0,0,0.006307661397009,0.000426858785296,0.0031140610312243,-0.0004756143054547,-0.0006880433011569,0.0002124289957021,-0.6821625432697617,0.0004254546182479,0.0017805209780795,39.08699035383455,0.0259999549004274,0.002197726614666,0.0303954081297594,0.0216045016710954,0.1525538511593185,0.1807857457581051,0.542347046165326,0,0,0,0,50823874.33000004,18830512.060239844,0.0063018099035691,57.55611749240091,5910367.361,1971928.9459076957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,257042314.51
2022-07-28,42.94,0,0,0,0,0,0,0,0,0,0,-0.0218685711612633,-0.004610653926709,0.001279877197768,-0.0005477180695457,-0.0006599782548347,0.0001122601852889,-0.742729582706053,-0.0002207741286259,0.0009188564593801,38.05522137196771,0.025901148298608,0.0022271327002241,0.0303554136990562,0.0214468828981597,0.2472968012656644,0.118752631698589,0.3244169257057305,0,0,0,0,59285220.98000004,23176417.73176788,0.0429031223348743,58.14810613304591,6019924.538,3620418.372476925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347674741.5
2022-07-29,41.93,0,0,0,0,0,0,0,0,0,0,-0.0260425947900831,-0.0064381769330238,0.0005164966527364,-0.0006658720826576,-0.0006611570203992,-4.71506225837475e-06,-0.8577188268353647,-0.0002756268223944,-7.094633277248438e-05,40.55443589446071,0.0257716193280948,0.0022908315720064,0.0303532824721077,0.021189956184082,0.292413693035811,0.0977519629943752,0.2505396399800303,0,0,0,0,52856397.11000005,19742387.591095217,0.0256850664622265,59.25868667480262,6191105.486,2275416.178423078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273733162.38
2022-07-30,43.85,80,0,0,0,0,0,0,0,0,0,-0.0275402365771013,-0.0078616085199709,-0.0001192624570216,-0.0008085386616162,-0.0006906333486426,-0.0001179053129735,-0.995367925058928,-0.0006471310444392,-0.0011435319954596,40.26066041296858,0.0255598838915446,0.002366046411635,0.0302919767148146,0.0208277910682746,0.3307771390833234,0.0850003460583572,0.2044371066157958,0,0,0,0,59497543.27000004,19182597.49342468,0.0338327693946725,54.46656176983068,6374639.583,3604084.4820846193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,291756644.68
2022-07-31,42.37,0,0,0,0,0,0,0,0,0,0,-0.0175057232062707,-0.0071630984985054,-3.087619768094019e-05,-0.0009031638464349,-0.0007331394482011,-0.0001700243982338,-1.0625772610991089,-0.0009593258640448,-0.0018820837308785,42.40451491089681,0.0252761982617191,0.0023303211956637,0.0299368406530467,0.0206155558703916,0.3094521260846065,0.0982654523314591,0.2410135288088601,0,0,0,0,55371478.11000005,15417736.692133376,0.0429697748430296,47.89340270689264,6310804.856500001,451667.9745769252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180476118.33
2022-08-01,41.66,0,0,0,0,0,0,0,0,0,0,0.0009420441269483,-0.00444541648367,0.0007582822119105,-0.0008942716521861,-0.0007653658889981,-0.0001289057631879,-0.9900503155738868,-0.0004359307545692,-0.0020423876630533,48.69305828933358,0.0249794527366411,0.002102943807759,0.0291853403521591,0.0207735651211231,0.2276204055002945,0.1262033565494046,0.3566842312068282,0,0,0,0,50765905.83000004,14461863.200418605,0.0732978484246958,38.5128048589142,6280546.964,-795974.4168384622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193723781.93
2022-08-02,39.75,0,0,0,0,0,0,0,0,0,0,0.0101331592981088,-0.0024597220507142,0.0013274789044854,-0.0008231326712948,-0.0007769192454574,-4.621342583733623e-05,-0.833973574458288,7.78114052600698e-05,-0.001317445213354,58.01903535533826,0.0247000923916609,0.0017344335608146,0.0281689595132903,0.0212312252700315,0.1520762469502463,0.1316686611831428,0.4640388511262556,0,0,0,0,45883838.77000004,10320523.557846649,-0.0187461602030803,38.38912431150015,6131707.3575,342616.27061538625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199670615.92
2022-08-03,38.57,0,0,0,0,0,0,0,0,0,0,0.0210942448892432,0.0003290876957671,0.0021935282176774,-0.0006753756000363,-0.0007566105163732,8.123491633694015e-05,-0.5505483777192406,0.0004020675979353,4.394824862611517e-05,59.76791267234986,0.0245515262943203,0.0015081010134462,0.0275677283212129,0.0215353242674277,0.0816571798530294,0.1550323681765908,0.6550030175273707,0,0,0,0,36228172.36000005,6611002.000250475,-0.1022467792149997,40.81598010943812,6250249.517,-1215024.116999997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378853156.74
2022-08-04,38.82,0,0,0,100,0,0,0,0,0,0,0.0176184494397273,0.0010260419657914,0.0023885758621737,-0.0005293867907133,-0.0007111657712412,0.0001817789805279,-0.2444330346709913,0.0005454399418178,0.0010253189450132,56.71674946782439,0.0245127942353652,0.0014635350673684,0.0274398643701022,0.0215857241006282,0.0648411936033092,0.1623366680649849,0.7145796112035562,0,0,0,0,39892427.67000005,6335197.837280476,-0.0903420944934123,47.24798573224593,6138613.6555,-26218.078823073025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142196402.48
2022-08-05,40.56,0,0,0,0,0,0,0,0,0,0,0.0001035130643611,-0.0012127990811497,0.0016014403938826,-0.0004771563910445,-0.0006643638952019,0.0001872075041573,-0.0846022306416228,0.0003252308667867,0.0012727384065398,54.64502651003465,0.0244615770733479,0.0014285162529512,0.0273186095792504,0.0216045445674454,0.0965043668986504,0.1328446861712348,0.579224916750607,0,0,0,0,44425331.61000005,8179383.089735157,-0.0990276674659308,51.02121143961872,6117693.1675,753455.0159769279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181940041.66
2022-08-06,40.07,0,0,0,0,0,0,0,0,0,0,-0.00260385862894,-0.0016440456744858,0.0013959037132904,-0.0004467307952753,-0.0006208372752166,0.0001741064799412,0.0357000014278986,9.861681520511936e-05,0.0009692876238096,49.20562993276042,0.0244348333002923,0.0014179583891259,0.0272707500785442,0.0215989165220405,0.1034295069900013,0.1260643091667518,0.5493146232778884,0,0,0,0,42446615.31000005,7022020.726676065,-0.0809659479359108,50.3073788774383,5983552.3165,430569.0802538495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80062849.21
2022-08-07,40.62,80,0,0,0,0,0,0,0,0,0,-0.0007635732701622,-0.0013549862937421,0.0014287161386141,-0.0004119940505348,-0.0005790686302802,0.0001670745797454,0.1602991544762765,-1.4879215274668511e-05,0.0004089684667171,51.12118526955884,0.0244651712521626,0.0014187231119709,0.0273026174761046,0.0216277250282207,0.1014740113667426,0.1274691130101102,0.5567719640284507,0,0,0,0,44671336.59000005,7470784.246483461,-0.1309824589841185,57.06550335000624,5740369.293500001,2549895.3457000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89752298.46
2022-08-08,42.22,0,0,0,0,0,0,0,0,0,0,-0.0164543136020238,-0.0042993075936043,0.0003827609533442,-0.0004748135737183,-0.0005582176189678,8.34040452495485e-05,0.0656518809998776,-0.0004174582908478,-0.0003337206909174,40.74327985902807,0.0245366936055323,0.0013301882466002,0.0271970700987327,0.0218763171123319,0.1524261500072246,0.0730310355277387,0.3239241870000779,0,0,0,0,48822408.73000005,7722766.261291131,-0.1307630846103698,57.935391891822,5464736.5285,3201489.351546156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175894096.95
2022-08-09,40.35,-80,0,0,0,0,0,0,0,0,0,-0.0011985462407526,-0.0021707261891558,0.0009984540805836,-0.0004604525926069,-0.0005386646136956,7.821202108876033e-05,0.1358120049371446,-0.0003017795546729,-0.0007341170607954,33.80476431146313,0.0246237914697538,0.0012504509942524,0.0271246934582587,0.0221228894812489,0.1149115265203,0.0906785906895029,0.4410649301637696,0,0,0,0,45061005.65000005,5440848.393518446,-0.10188500860031,57.30192081585445,5229536.033000001,590291.6410769266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154605679.0
2022-08-10,42.48,80,0,0,0,0,0,0,0,0,0,-0.0009455937296221,-0.0020624551143979,0.0009686078597253,-0.0004448035827389,-0.0005198924075043,7.508882476535417e-05,0.2189696389904065,-0.0001256538357806,-0.0008448916813014,39.3807961578579,0.0246439234445998,0.001241661485747,0.0271272464160938,0.0221606004731057,0.1155048996643035,0.0887295367882713,0.4344494411885096,0,0,0,0,50345125.77000005,9611018.86547245,-0.1092467809909824,55.25951425971787,5083758.766999999,-301282.2127230723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217289355.28
2022-08-11,42.8,0,0,0,0,0,0,0,0,0,0,-0.0218255666013734,-0.0059201719859468,-0.0003733868751463,-0.0005510556239302,-0.0005261250507895,-2.493057314072178e-05,0.0318471834859748,-0.0003682080022789,-0.0007956413927325,41.464987791691314,0.0246031796663903,0.0012906729242447,0.0271845255148799,0.0220218338179008,0.1939180118304588,0.0328224035274281,0.1447576228332354,0,0,0,0,55472341.79000005,5973466.960620271,-0.103038465988041,53.70633069447061,5056166.1565000005,324396.34382308065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225182358.01
2022-08-12,45.52,0,0,0,0,0,0,0,0,0,0,-0.0128106798256039,-0.0051891070849248,-0.0002401400556503,-0.000616247533716,-0.0005441495473748,-7.209798634122411e-05,-0.0547777230475957,-0.0003332644634396,-0.0008271263014992,46.64559375298516,0.0245028225466251,0.0013414558358206,0.0271857342182664,0.0218199108749838,0.1862812225083408,0.0478627378617287,0.2044158550409783,0,0,0,0,59526943.86000005,10003862.449894784,-0.0562649449237387,52.397630798090496,5061659.648,191897.6517615433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176927290.68
2022-08-13,46.6,0,0,0,0,0,0,0,0,0,0,-0.0317451161095583,-0.0091214429789634,-0.0016271610301757,-0.0007903306102453,-0.0005933857599489,-0.0001969448502964,-0.5021045592190867,-0.0003995127610732,-0.0011009852267918,42.13938895350879,0.0243421748536057,0.0015220741846596,0.0273863232229249,0.0212980264842865,0.2865427743860392,-0.0005294197033444,-0.0018510314105151,0,1,1,0,64196487.85000005,9233161.014901483,-0.0673263318263971,52.41534290561333,5130445.716,1049565.647607698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219363805.47
2022-08-14,44.87,-80,0,0,0,0,0,0,0,0,0,-0.016780362889086,-0.0077002939250152,-0.0013008158738226,-0.0008900358392215,-0.0006527157758034,-0.0002373200634181,-0.8072927485213071,-0.0004531411670323,-0.0011859183915452,43.6255026718185,0.0241273751122167,0.0015879504565661,0.0273032760253491,0.0209514741990843,0.2620702826437983,0.0315362544885486,0.1074099193994895,0,0,0,0,60320691.53000005,6001479.843563857,-0.0413649046992637,51.48699042853771,5022313.0005,785321.7003153892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179155327.46
2022-08-15,43.73,0,0,0,0,0,0,0,0,0,0,0.0006944667461905,-0.0051124564469705,-0.0005820799509801,-0.0008932988850379,-0.0007008323976503,-0.0001924664873875,-0.7920272738911482,-0.0002849891613067,-0.0011376430894123,43.03065742675472,0.0238507202898425,0.001345218633337,0.0265411575565166,0.0211602830231684,0.1825019818542797,0.0572349168188215,0.2387405407161186,0,0,0,0,54942012.72000005,2951961.054646334,-0.0990866822691702,51.7251700622524,5014124.721,1030941.2573307724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,239639071.47
2022-08-16,43.09,0,0,0,0,0,0,0,0,0,0,0.0099353418240284,-0.0031127372288156,-2.5133092994455986e-05,-0.0008348639896322,-0.0007276387160467,-0.0001072252735854,-0.502698978256803,0.0001193016574419,-0.0006188286708971,42.79225263442459,0.0236862027345833,0.0012155673629976,0.0261173374605787,0.0212550680085879,0.1315085990173677,0.0791445620857194,0.3757102987264858,0,0,0,0,50652241.52000005,1260565.5538985657,-0.1796637673440836,53.9730585897945,4889674.4085,1696189.9339307742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185850223.36
2022-08-17,40.53,0,0,0,0,0,0,0,0,0,0,0.0172082687339325,-0.0009910406637082,0.0005950498110476,-0.0007218742212852,-0.0007264858170944,4.6115958091840674e-06,0.0381223046096066,0.0001987912360841,3.310373221933655e-05,40.84379694770227,0.0236596096676538,0.0012063643187812,0.0260723383052163,0.0212468810300913,0.0952417169407777,0.107465153811004,0.5301505243134905,0,0,0,0,44274207.91000005,-4134070.802270013,-0.2853457168680648,53.513056802440246,4785508.7565,369741.4824615422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,267927195.48
2022-08-18,39.51,0,0,0,0,0,0,0,0,0,0,0.0218125379888809,0.0010158041343444,0.0012060662885742,-0.0005670729500963,-0.0006946032436948,0.0001275302935985,0.7018310568653239,0.0006045567794856,0.0009226496730117,43.57992205714217,0.0237119629556568,0.0012210519743488,0.0261540669043545,0.0212698590069591,0.0660857544122303,0.1330031475181232,0.6680590742554356,0,0,0,0,40186887.77000005,-7624957.958969221,-0.2931105813085869,43.42276163914169,4668433.57,-557667.7020307672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166606355.75
2022-08-19,35.82,0,0,0,0,0,0,0,0,0,0,0.0497517964233242,0.0076397624601578,0.003325160834346,-0.0002393220815686,-0.0006035470112695,0.0003642249297009,1.974911882429854,0.0009511150259986,0.0017544630415684,59.42265205978228,0.023925832346187,0.001406530522924,0.026738893392035,0.021112771300339,-0.0111359508095961,0.2192025222740437,1.0535210953456735,1,0,0,1,30550271.420000046,-16062990.18373588,-0.3657541809184558,38.38027807958362,4818207.0795,-3218401.805453842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356383614.11
