date,close,tx_count,address_count,receiver_count,unique_addresses,inflow,outflow,total_volume,net_flow,mean_amount,std_amount,median_amount,max_amount,min_amount,whale_tx_count,whale_volume,address_entropy,burstiness,inflow_rel,outflow_rel,total_volume_rel,inflow_ratio,outflow_ratio,avg_tx_amount,value_volatility,whale_volume_share,avg_whale_amount,velocity_tpm,rolling_netflow_3h,rolling_netflow_24h,rolling_volume_3h,rolling_volume_24h,rolling_netflow_3h_normed,rolling_netflow_24h_normed,rolling_tx_mean_spike,rolling_vol_mean_spike,rolling_netflow_mean_spike,rolling_inflow_mean_spike,rolling_outflow_mean_spike,rolling_addresses_mean_spike,rolling_whale_share_mean_spike,spike_tx,spike_volume,spike_netflow,spike_inflow,spike_outflow,spike_unique_addresses,spike_whales
2022-07-14,37.13,9196,2535,5326,7582,459494.469751708,513825.166345832,973319.63609754,-54330.69659412402,105.8416307196107,1211.007742891475,4.14525076,60038.999995,1.0,455,884073.958446699,4.259795799021855,1.3560527930181034,-8.457363857937416,-9.457363857937416,-17.914727715874832,0.4720900028217044,0.5279099971782956,105.84163071961068,11.441695811543228,0.9083079449535556,1943.019688893844,6.386111111111111,91006.60639367576,-21883.74144083314,2403719.20196796,29095694.26759674,0.0378607477608729,-0.0007521298938449,8736.142857142857,805704.5012922825,-13188.971332910643,396257.764979686,409446.7363125964,7296.285714285715,0.8786678512254334,1.0526384641800075,1.2080354950684982,4.119403645874321,1.1595847712290603,1.2549255392123746,1.0391588675255512,1.0337329898741423
2022-07-15,37.37,8603,2322,4964,7030,859186.760580966,667173.989692954,1526360.75027392,192012.770888012,177.4219168050587,4638.182225009338,4.06166,342447.665017443,1.0,456,1441603.697737871,4.166238307473096,1.3134763168491663,4.474633414264258,3.4746334142642583,7.949266828528517,0.5628988824737381,0.4371011175262618,177.42191680505871,26.142104135339235,0.9444711530214344,3161.411617846208,5.974305555555556,135272.86432534983,-258578.48648825608,3118218.7196354903,28948071.18883141,0.0433814547624686,-0.0089324944933816,8547.57142857143,902367.9720370654,42060.24869547693,472214.1103662713,430153.8616707941,7136.571428571428,0.8871359597063672,1.0064847157922885,1.6915059017755385,4.565183916961972,1.819485571734696,1.5510124379716868,0.9850668588357756,1.0646295448716163
2022-07-16,39.59,9068,2548,5180,7455,283492.860579665,436606.474085385,720099.33466505,-153113.61350572,79.41104264060984,954.8495765857488,4.2499925,47905.0,1.0,392,627089.284313925,4.2591231584341065,1.324704656397374,-1.8515196270844607,-2.8515196270844614,-4.703039254168923,0.3936857693550432,0.6063142306449567,79.41104264060984,12.024141036746071,0.8708371944345871,1599.7175620253188,6.297222222222223,-15431.53921183219,-344478.66108841496,3219779.7210365105,28249322.239597257,-0.0047927313508467,-0.0121942274638206,8726.714285714286,944619.6461382128,13339.170179243503,478979.4081587282,465640.23797948455,7237.142857142857,0.8924887113559112,1.0391081572183931,0.7623167034572644,-11.47849614693224,0.5918685767086646,0.9376476482786724,1.0301026450848796,0.9757402904419596
2022-07-17,38.62,8294,2174,4896,6823,171593.290089718,246057.604235845,417650.894325563,-74464.314146127,50.35578663197046,371.92244034220977,4.101628,9489.93,1.0,337,334133.827278428,4.058629794676097,1.2894880583361232,-2.304369442696906,-3.304369442696906,-5.608738885393811,0.4108534003424385,0.5891465996575616,50.35578663197046,7.385892768599495,0.8000313942054376,991.4950364345044,5.759722222222222,-35565.15676383517,-427341.1245978338,2664110.979264533,26493646.452178366,-0.0133497279357534,-0.0161299474335929,8829.57142857143,948082.001650261,-1523.5754229809263,473279.2131136401,474802.7885366209,7298.142857142857,0.8887812895424583,0.9393434400634232,0.4405219101286459,48.87471471575399,0.3625624902493158,0.51823116918545,0.934895374557128,0.9001442802844006
2022-07-18,43.54,10065,2902,5681,8252,493421.578958966,449776.387176003,943197.966134969,43645.191782963,93.71067721162136,1136.356150514425,4.488542405,59999.999995,1.0,552,838007.845716683,4.382672471914285,1.3101067432895737,11.30529065865107,10.30529065865107,21.61058131730214,0.5231368139828652,0.4768631860171349,93.71067721162136,12.126218530555043,0.8884750347275095,1518.130155283846,6.989583333333333,-183932.7358688842,-417306.7827919368,2080948.1951255824,25869911.62216069,-0.0883889067011512,-0.0161309705609687,9055.0,858718.3067667803,14155.23448754336,436436.770627162,422281.5361396184,7468.142857142857,0.8805253029925607,1.1115405853119824,1.0983787799823077,3.083325240664213,1.1305683025972273,1.0651102373258725,1.104960116303537,1.0090283966944855
2022-07-19,44.88,11928,3440,6624,9722,840607.718706969,596369.310464954,1436977.0291719232,244238.40824201505,120.4709112317172,2090.636660440609,4.6110558305,199999.999975,1.0,781,1314842.314806903,4.492242800809915,1.3028032569837114,3.441750725275009,2.441750725275009,5.8835014505500185,0.5849834072792244,0.4150165927207755,120.47091123171724,17.353871063691205,0.9150057990590136,1683.5368947591587,8.283333333333333,213419.28587885085,-316162.1264724127,2797825.889632456,26013938.926461384,0.0762804028190929,-0.0121535661080072,9437.714285714286,948020.5634189995,27939.790956925804,487980.1771879628,460040.3862310368,7759.285714285715,0.8835129065957437,1.2638653426979898,1.5157656749443504,8.74159755234219,1.7226267746183046,1.2963412089769255,1.2529503820307466,1.035645084783894
2022-07-20,42.03,10392,2785,5998,8485,811187.208833429,861657.9053048639,1672845.114138293,-50470.6964714349,160.9743181426379,2551.1701625185333,4.206611811,148471.999995,1.0,692,1573342.194355816,4.261432672201133,1.2943388729677612,-16.07243936672322,-17.07243936672322,-33.14487873344644,0.4849147132496384,0.5150852867503615,160.9743181426379,15.848305443716582,0.9405187492006798,2273.6158877974217,7.216666666666667,237412.9035535429,-366389.8037151727,4053020.1094451854,26781072.598256897,0.0585767889481412,-0.013680923434673,9649.42857142857,1098635.8178296085,21073.864313654813,559854.8410716318,538780.9767579767,7907.0,0.8953781813717453,1.0769549640245166,1.5226566319702322,-2.3949426512503647,1.4489241662726644,1.599273067304166,1.0730997850006323,1.050415085790652
2022-07-21,43.11,9030,2537,5129,7369,600290.17827551,786066.508182692,1386356.686458202,-185776.329907182,153.52787225450743,1968.62146069409,3.99999,88500.0,1.0,549,1301090.474386359,4.395198321162841,1.5834220904293306,-3.2312522191359268,-4.231252219135927,-7.462504438271854,0.4329983648068973,0.5670016351931025,153.52787225450743,12.822567210666811,0.9384961944464112,2369.928004346738,6.270833333333333,7991.381863397924,-270188.3563397266,4496178.829768419,26248556.43099726,0.0017773718897674,-0.010293455834419,9625.714285714286,1157641.1107382744,2295.9166975036705,579968.5137178891,577672.5970203852,7876.571428571428,0.8996907884421533,0.9381121994657168,1.1975703640777464,-80.91597143275057,1.0350392548508347,1.3607474410889406,0.9355593441671504,1.043131936552836
2022-07-22,40.55,9398,2426,5440,7566,1052705.168026118,904567.748819038,1957272.916845156,148137.41920708003,208.26483473559864,3897.6076581186935,3.999995,317040.532089893,1.0,523,1871082.971341081,4.14824976256217,1.4076984050475054,7.106274523080158,6.106274523080158,13.212549046160316,0.5378428112738249,0.4621571887261751,208.26483473559864,18.71467001650508,0.9559642680577214,3577.596503520231,6.526388888888889,-88109.60717153709,-169181.0509063955,5016474.717441652,26854254.39650833,-0.0175640488858024,-0.0062999720047484,9739.285714285714,1219199.9916770223,-3971.990685486613,607614.000495768,611585.9911812544,7953.142857142857,0.9013326620187656,0.9649578291162452,1.6053747787128072,-37.2955102206972,1.7325228963901236,1.479052433938032,0.9513220290271592,1.0606120340924894
2022-07-23,39.98,9630,2062,6121,7892,957821.654083733,657281.002544831,1615102.656628564,300540.651538902,167.71574835187582,3771.28349646488,3.795445,288035.322619197,1.0,415,1529940.19020972,3.9001568625922864,1.2735235414773152,3.186995333840063,2.186995333840063,5.373990667680126,0.5930407272582486,0.4069592727417513,167.71574835187582,22.48616205409968,0.9472711743310386,3686.602867975229,6.6875,262901.74083879974,182161.18142454853,4958732.259931923,26981217.34602631,0.0530179342335391,0.0067514070654553,9819.57142857143,1347057.6091003816,60835.7614637451,703946.6852820636,643110.9238183182,8015.571428571428,0.912251802003973,0.9806945313295604,1.1989855858556735,4.940197086511498,1.360645165478611,1.0220336464546138,0.9845835783920583,1.0383878357380467
2022-07-24,40.96,8342,2052,4965,6741,367257.190635603,476834.633090319,844091.823725922,-109577.44245471602,101.1857856300554,1756.0156249686472,3.999995,131376.222248391,1.0,446,766896.55725334,4.122358126603499,1.2290709941210554,-3.351576587374502,-4.351576587374502,-7.703153174749005,0.4350915152980465,0.5649084847019534,101.1857856300554,17.354370616726772,0.9085463639111764,1719.4990072944845,5.793055555555555,339100.62829126575,-20822.76964613251,4416467.397199643,25344716.63514168,0.0767809649192202,-0.0008215822629186,9826.42857142857,1407977.7418718615,55819.60027680381,731898.6710743328,676079.0707975288,8003.857142857143,0.9277539405333644,0.8489350875917715,0.5995065110928024,-1.9630639042797235,0.5017869346538324,0.7052941788714544,0.8422189301586734,0.9792966908756586
2022-07-25,36.6,8986,2068,5304,7111,478039.543107246,533723.740172465,1011763.2832797108,-55684.19706521899,112.59328770083586,1257.425440014298,4.649665499999999,65395.0,1.0,558,929444.59766786,4.036161099223388,1.2783409101918486,-8.584833189699257,-9.584833189699255,-18.169666379398517,0.4724816081066343,0.5275183918933658,112.59328770083584,11.167854369394732,0.9186383940075308,1665.671321985412,6.240277777777778,135279.01201896672,-28423.03883107446,3470957.763634198,24774009.069726743,0.0389745485918346,-0.0011472926626884,9672.285714285714,1417772.7871782533,41629.68758420639,729701.23738123,688071.5497970233,7840.857142857143,0.9320629918590816,0.9290461702064812,0.7136286522281121,-1.3376078538322889,0.6551168048211707,0.7756805819538827,0.906916153481762,0.9855968985263812
2022-07-26,36.27,10248,2087,6382,8198,494970.799111543,565633.011206527,1060603.81031807,-70662.21209498402,103.49373636983508,953.8779547564244,4.2121607395,40503.999995,1.0,573,964266.879593696,3.826759482790457,1.2537304815548789,-7.0047453148820775,-8.004745314882078,-15.009490629764157,0.4666877436194611,0.5333122563805389,103.49373636983508,9.216769905260154,0.9091678440269954,1682.8392314026107,7.116666666666666,-235923.8516149193,-128224.35965590642,2916458.917323704,24868957.476765133,-0.0808939396380784,-0.0051560005993699,9432.285714285714,1364005.1844848455,-3356.1153210791986,680324.5345818832,683680.6499029623,7623.142857142857,0.931228998283079,1.0864810832096448,0.7775658204104529,21.05476282390134,0.7275510053679665,0.8273351180654444,1.0754094674112664,0.97630963565701
2022-07-27,40.24,10525,1894,7026,8660,635222.674754052,501370.881377576,1136593.556131628,133851.79337647598,107.98988656832567,1075.4586836249866,3.747264177,55000.0,1.0,657,1040588.944600423,3.641691157364984,1.264108005231152,4.745716577494062,3.745716577494062,8.491433154988124,0.5588828753490552,0.4411171246509448,107.98988656832567,9.95888335288267,0.9155330320031424,1583.849230746458,7.309027777777778,7505.384216272738,57064.00749576156,3208960.6497294093,25609226.00235741,0.0023388832196822,0.0022282597486745,9451.285714285714,1287397.819055322,22975.66894290807,655186.7439991152,632211.0750562068,7648.142857142857,0.9276596101120024,1.113605102858266,0.8828611788123483,5.825806147759288,0.9695291923594074,0.7930434963243906,1.1323010254590284,0.98692777180695
2022-07-28,42.94,9971,2831,5656,8134,625720.922903485,645259.107917632,1270980.030821117,-19538.18501414696,127.4676592940645,1227.2016844099962,4.324188912,65000.0,1.0,769,1173911.100420493,4.475092001467537,1.264145517340851,-32.02553985697345,-33.02553985697345,-65.05107971394692,0.4923137324976205,0.5076862675023793,127.4676592940645,9.627553304159091,0.9236267069137878,1526.5423932646202,6.924305555555556,43651.39626734477,83969.84084688057,3468177.3972708154,26163409.350654848,0.0125862639845629,0.0032094380255063,9585.714285714286,1270915.4396785956,46723.9753561988,658819.7075173974,612095.7321611984,7757.428571428572,0.9255353976073416,1.040193740685544,1.00005082253351,-0.4181618722550512,0.949760481909934,1.0541800473585068,1.048543331737321,0.9979377442521504
2022-07-29,41.93,9500,2482,5373,7532,630353.953005501,707531.64490254,1337885.597908041,-77177.69189703907,140.83006293768852,1306.7576326310264,4.32701373,50000.0,1.0,627,1244852.976717149,4.225671231967824,1.2830640864304006,-8.167566786610323,-9.167566786610324,-17.335133573220645,0.4711568418040688,0.5288431581959311,140.83006293768852,9.27896789486782,0.9304629474027072,1985.4114461198544,6.597222222222222,37135.91646528972,289129.9075723535,3745459.1848607855,26210765.16732648,0.0099149168719802,0.0110309602076315,9600.285714285714,1182431.5369732934,14536.102341324637,598483.8196573091,583947.7173159843,7752.571428571428,0.9218923517994826,0.9895538823249308,1.1314698196672497,-5.3093800583414215,1.0532514535922468,1.2116352610377314,0.9715486105992482,1.0092967422785266
2022-07-30,43.85,8071,2137,4432,6281,308450.321683117,343806.253030693,652256.57471381,-35355.93134757597,80.81484013304546,629.1762673937468,4.14199,30222.099995,1.0,543,573392.174545951,4.257396483463912,1.2727902883895836,-8.724146414099897,-9.724146414099897,-18.448292828199797,0.4728972211870083,0.5271027788129917,80.81484013304546,7.785405085971017,0.879089911508424,1055.970855517405,5.604861111111111,-132071.80825876223,143316.05029218353,3261122.203442969,25537157.04629111,-0.0404988835190922,0.005612059714885,9377.57142857143,1044882.0966997572,-33449.12378531507,505716.4864572212,539165.610242536,7522.428571428572,0.9121521713962518,0.8606705970171991,0.6242394015305187,1.0570062036452517,0.609927360375286,0.6376635425171807,0.8349697096302485,0.9637535699364518
2022-07-31,42.37,7247,2119,3930,5819,282308.139044829,242776.422345625,525084.561390454,39531.716699204,72.45543830418849,576.9309179669415,4.0,23006.999995,1.0,426,455587.528834849,4.41601179317256,1.3107679925522573,7.141307350573862,6.141307350573862,13.282614701147722,0.5376431908362739,0.4623568091637262,72.45543830418849,7.962561975607984,0.8676460180593144,1069.4542930395517,5.032638888888889,-73001.90654541127,177814.5385001335,2515226.7340123057,25155054.09597637,-0.0290239864097493,0.007068740056042,9221.142857142857,999309.6306518333,-12147.815334755069,493580.90765853913,505728.72299329407,7390.714285714285,0.906309264845986,0.7859112598376402,0.5254473141101922,-3.2542243695541875,0.5719591958774278,0.480052667186246,0.787339325408331,0.9573398967809936
2022-08-01,41.66,7734,2148,4335,6241,627219.3443133091,634834.46367578,1262053.807989089,-7615.119362470927,163.18254564120625,1997.2429013470105,4.444393871,99999.999995,1.0,523,1187989.790407987,4.327818517041939,1.3009600248982036,-82.36500499314448,-83.36500499314448,-165.73000998628896,0.4969830448930681,0.5030169551069319,163.18254564120625,12.239316977799826,0.94131469109141,2271.4909950439524,5.370833333333334,-3439.3340108431294,364931.1884483636,2439394.9440933536,25567391.44890502,-0.0014099127405223,0.0142733054788814,9042.285714285714,1035065.41989603,-5280.804234362486,514892.3078308338,520173.11206519615,7266.428571428572,0.9095487358579688,0.8553147118301315,1.2192985909198468,1.4420378079760887,1.2181563693497242,1.2204292166416566,0.8588813526000196,1.0349249622159904
2022-08-02,39.75,8736,2280,5034,7053,416362.770860128,597603.125436193,1013965.896296321,-181240.35457606497,116.06752475919424,1449.7145903805058,4.5821810805,81216.19006,1.0,438,928509.101186412,4.211202343172069,1.3340483603635105,-2.2972961614097054,-3.2972961614097054,-5.594592322819411,0.4106279830327255,0.5893720169672745,116.06752475919424,12.490268861925284,0.9157202471778844,2119.8837926630413,6.066666666666666,-149323.75723933213,135756.89776438463,2801104.2656758646,26157019.72924432,-0.0533088893080895,0.0051900751373675,8826.285714285714,1028402.860750066,-21077.681731659766,503662.5895092031,524740.2712408628,7102.857142857143,0.9104847934509528,0.9897708144503432,0.985961761674588,8.598685419176466,0.8266700357194587,1.1388550835311917,0.9929806918744972,1.0057501825012232
2022-08-03,38.57,13255,7077,4352,11232,985142.046647789,998805.138829341,1983947.18547713,-13663.092181552083,149.67538177873482,1277.197260061416,7.07914766,49999.999995,1.0,1131,1788171.680318001,6.597292650220176,2.0005785465088493,-72.10242261103444,-73.10242261103444,-145.20484522206888,0.4965565887334177,0.5034434112665822,149.67538177873482,8.533115098042625,0.901320203182704,1581.0536519168886,9.20486111111111,-202518.56612008825,92518.90051338852,4259966.889762541,27747552.508980226,-0.047539939009098,0.0033343085118388,9216.285714285714,1149453.3792279947,-42151.23681137805,553651.0712083085,595802.3080196864,7470.285714285715,0.9084543893337472,1.4382149610937165,1.7259918682475013,0.3241445142569091,1.7793554422242492,1.676403608017475,1.5035569494377723,0.9921468967129154
2022-08-04,38.82,7967,1867,4877,6567,1138122.553511087,815352.014593852,1953474.568104939,322770.5389172351,245.1957534962896,5959.497111935864,4.337921898,364999.999995,1.0,394,1871372.35128209,3.9081880105209073,1.2792730583153382,3.526104201855067,2.526104201855067,6.052208403710134,0.5826144717180408,0.4173855282819591,245.1957534962896,24.30505841540215,0.9579711872561022,4749.676018482462,5.532638888888889,127867.0921596178,481395.9170213306,4951387.64987839,28132283.24676583,0.0258244963233202,0.017111867984504,8930.0,1246952.5988399691,6750.009464533667,626851.3041522516,620101.2946877178,7246.428571428572,0.9133607436683638,0.8921612541993281,1.5665988987249733,47.81779056950317,1.815618067589848,1.3148690731317731,0.9062395268605224,1.0488420855581857
2022-08-05,40.56,10227,4245,4699,8653,595822.274633866,450365.686124883,1046187.960758749,145456.58850898303,102.29666185183818,1195.417847125438,4.800804323,51510.02363211,1.0,444,931709.554486651,5.433492273913113,1.7757823085167872,4.096220602596283,3.0962206025962837,7.192441205192567,0.5695174261054823,0.4304825738945177,102.29666185183818,11.685795269222242,0.8905756799293767,2098.4449425375024,7.102083333333334,454564.0352446658,479105.9925739757,4983609.714340819,28366609.97491819,0.0912118045553635,0.0168897867245187,9033.857142857143,1205281.5078186418,38554.906665393966,621918.207242018,583363.3005766239,7406.571428571428,0.9076625626007452,1.1320745765928175,0.8680029967871775,3.772712764457076,0.958039606648794,0.7720158016106263,1.168286849515874,0.9811748513429828
2022-08-06,40.07,7162,2097,4133,6009,204872.246848064,232753.94528256296,437626.192130627,-27881.698434498976,61.10390842371224,1052.469242102865,4.074036265,64566.80344,1.0,215,367829.045961655,4.301055068319845,1.2513001335973952,-7.347911294907651,-8.347911294907652,-15.695822589815302,0.4681443901943413,0.5318556098056587,61.10390842371224,17.224254049425745,0.8405096691558666,1710.8327719146744,4.973611111111111,440345.4289917189,453633.5041080147,3437288.720994316,28185697.83378479,0.1281083623561127,0.0160944570818561,8904.0,1174620.0245924727,39622.65422440496,607121.3394084389,567498.6851840338,7367.714285714285,0.9021510994075224,0.8043575920934412,0.3725683054675138,-0.7036807346774279,0.3374486013746205,0.4101400608656623,0.8155853724745027,0.9316728314224322
2022-08-07,40.62,6952,1838,4189,5855,305373.5242962,245355.057806453,550728.582102653,60018.46648974702,79.21872584905826,1034.0416378002976,3.999995,32950.999995,1.0,221,487371.733323669,4.091569658101431,1.3267064296691078,5.0879927821609225,4.0879927821609225,9.175985564321843,0.5544900595685444,0.4455099404314557,79.21872584905826,13.052995067991114,0.8849581248587265,2205.301960740584,4.8277777777777775,177593.35656423084,567982.6671918858,2034542.7349920296,27763106.779789902,0.0872890765624181,0.020458181128538,8861.857142857143,1178283.456122787,42549.33276591111,610416.3944443492,567867.0616784379,7372.857142857143,0.9046242575217244,0.7844856769783825,0.46739906194971,1.4105618722611677,0.5002708431089501,0.4320642529983338,0.7941290447587677,0.9782604407305256
2022-08-08,42.22,7584,2274,4222,6231,461531.124370705,325092.414489407,786623.538860112,136438.709881298,103.72145818303164,1279.0999131104256,4.3314,56221.0,1.0,317,709746.16890611,4.472954585144896,1.5147537032584162,3.38269927040675,2.38269927040675,5.7653985408135,0.5867242735190774,0.4132757264809225,103.72145818303164,12.332066435599732,0.9022691717750982,2238.946905066593,5.266666666666667,168575.47793654582,512408.60618517175,1774978.3130933924,27023369.56837609,0.0949732606269179,0.0189616844371922,8840.42857142857,1110364.8462472188,63128.45122930667,586746.648738263,523618.197508956,7371.428571428572,0.8990463261908227,0.8578769613625714,0.7084369984503031,2.1612871411291312,0.7865935414598093,0.6208577471829492,0.8452906976744186,1.0035847380611969
2022-08-09,40.35,7437,2130,4265,6171,568537.446862086,519458.895039038,1087996.341901124,49078.55182304798,146.29505740232943,2929.465106719832,4.2,176554.477724361,1.0,311,1015332.580313699,4.316682923403143,1.3914212288529044,11.58423437007554,10.58423437007554,22.16846874015108,0.522554557369784,0.477445442630216,146.29505740232943,20.024361442802828,0.9332132298712924,3264.734984931508,5.164583333333334,245535.7281940928,714600.7715139396,2425348.462863889,27391266.57561217,0.1012372992803518,0.0260886355708058,8654.857142857143,1120940.6241907622,96031.15214346566,608485.888167114,512454.7360236481,7245.428571428572,0.9015453237184524,0.859286280205995,0.9706101451061052,0.5110690721457462,0.9343477932982784,1.0136678588820118,0.8517094522654679,1.0351262496956055
2022-08-10,42.48,8006,2314,4512,6509,453863.994824589,532558.475298317,986422.470122906,-78694.48047372804,123.21040096463976,1207.9228611564463,4.5853868,37000.0,1.0,401,902733.512730034,4.393112044784649,1.2830816308405018,-5.767418402058203,-6.767418402058203,-12.534836804116406,0.4601111679542727,0.5398888320457272,123.21040096463976,9.803741012928844,0.91515911292811,2251.2057674065686,5.559722222222222,106822.78123061772,710370.6051863387,2861042.3508841423,27960038.15140951,0.0373370150209788,0.025406639337884,7905.0,978437.093425873,86740.95381601194,532589.0236209426,445848.0698049304,6570.714285714285,0.903522310824939,1.0127767235926628,1.0081613593256908,-0.9072355907066524,0.8521842822423914,1.1944842007083816,0.9906076747472552,1.0128793743815208
2022-08-11,42.8,8822,3085,4372,7109,855220.6105939851,596705.966622792,1451926.577216777,258514.64397119312,164.58020598693912,3489.2338539366647,4.476508472000001,288035.327262197,1.0,539,1364313.939539107,4.943902714109809,1.2967649822767855,3.3082095368233158,2.3082095368233158,5.616419073646631,0.5890246958860497,0.4109753041139503,164.58020598693912,21.20081107574726,0.9396576665428796,2531.194693022462,6.126388888888889,228898.71532051283,925240.0573745688,3526345.3892408074,28468766.76249132,0.0649110311255678,0.0325001804642134,8027.142857142857,906787.3804418498,77561.54025229167,492174.4603470709,414612.9200947791,6648.142857142857,0.9009060935801928,1.0990211781455776,1.6011764262856167,3.333026176766196,1.737637117519064,1.4391880660312928,1.0693211852934226,1.043013998061317
2022-08-12,45.52,7887,2517,4202,6436,349501.67860573,421339.728170137,770841.406775867,-71838.04956440697,97.73569250359668,1288.9951199586717,4.093576181,72519.999995,1.0,314,698497.197651621,4.584048290224057,1.3513412761693535,-4.865133181161628,-5.865133181161628,-10.730266362323256,0.4534028342711389,0.5465971657288611,97.73569250359668,13.188581233117434,0.9061490359906405,2224.5133683172644,5.477083333333334,107982.11393305787,609163.5995681467,3209190.4541155505,27802631.140095264,0.0336477736291963,0.02191028599051,7692.857142857143,867452.1584442953,46519.449098950245,456985.8037716229,410466.3546726724,6331.428571428572,0.903130858731802,1.0252367688022284,0.8886269972032904,-1.5442583898962825,0.7647976714401227,1.0264902917710164,1.0165162454873646,1.0033419046970409
2022-08-13,46.6,7661,2642,3861,6182,285560.801676087,357783.052835576,643343.8545116631,-72222.25115948898,83.97648538202101,714.0309949463392,4.7585,39381.999995,1.0,426,564841.304463887,4.805437302677467,1.3028235624791784,-3.953917208222724,-4.953917208222723,-8.907834416445448,0.4438696346805783,0.5561303653194216,83.97648538202102,8.502749212450489,0.877977306385612,1325.9185550795469,5.320138888888889,114454.34324729691,587412.0448800927,2866111.8385043074,26773129.880468637,0.0399336626399845,0.0219403576459925,7764.142857142857,896840.3959273004,40185.08442395168,468512.7401756261,428327.6557516743,6356.142857142857,0.9084833783360514,0.986715486945482,0.7173448669720869,-1.7972402495798183,0.6095048804202038,0.8353022459119545,0.9726024318432114,0.9664208804718988
2022-08-14,44.87,6567,2041,3456,5214,355568.185320558,688227.210010415,1043795.395330973,-332659.024689857,158.9455452003918,5128.634411314544,4.043394782,401582.2402337,1.0,319,982648.304558354,4.533399230012295,1.3620682388511014,-1.0688667943160706,-2.0688667943160706,-3.137733588632141,0.3406493139470233,0.6593506860529766,158.9455452003918,32.266613102296006,0.9414185087938332,3080.402208646878,4.560416666666667,-476719.3254137532,440529.3500974177,2457980.6566185034,26430568.58934141,-0.193947549640031,0.0166674185842172,7709.142857142857,967278.5121027748,-15911.70003027747,475683.4060362487,491595.106066526,6264.571428571428,0.916549147469638,0.851845674894374,1.0791053272359556,20.90656712085189,0.7474891509952366,1.3999879199718466,0.8322995530420505,1.027133690967749
2022-08-15,43.73,7441,2466,3905,6067,1926305.140063713,525798.6040477679,2452103.744111481,1400506.536015945,329.5395436247119,7409.33193301202,4.125102762,288035.323319197,1.0,302,2382615.671123296,4.747864721866289,1.4624176029895195,1.3754345949312885,0.3754345949312882,1.7508691898625766,0.7855724476134304,0.2144275523865695,329.5395436247119,22.483893287932567,0.971661854375022,7889.455864646676,5.167361111111111,995625.2601665988,1692898.4669062826,4139242.993954117,26925399.416607726,0.2405331751774018,0.0628736621772115,7688.714285714285,1205204.255710113,164669.4179889578,684936.8368495356,520267.4188605775,6241.142857142857,0.9264623878410558,0.9677820924917784,2.0345959886000298,8.504958316606539,2.8123836190852685,1.0106314271981591,0.9720976011719464,1.0487871576085186
2022-08-16,43.09,7586,2589,3914,6213,10023480.407943396,11259636.550679153,21283116.958622545,-1236156.142735755,2805.5782966810634,29139.367099773823,4.499995,599999.95,1.0,461,21216040.10828161,4.786883029317148,1.3564619804306075,-8.108587630168051,-9.108587630168053,-17.217175260336102,0.4709592315557204,0.5290407684442796,2805.578296681063,10.386224877147448,0.9968483540041932,46021.7789767497,5.268055555555556,-168308.6314096672,156201.67263162555,24779016.098065,46593413.7186017,-0.0067923855710643,0.0033524410461743,7710.0,4090221.486670316,-18935.53837658548,2035642.9741468653,2054578.512523451,6247.142857142857,0.9355531198600416,0.983916990920882,5.20341429626303,65.28233410380923,4.92398742571458,5.480265894949894,0.9945346444088726,1.0655176417490022
2022-08-17,40.53,7623,2404,4006,6120,635976.288900229,737360.75341743,1373337.0423176591,-101384.46451720096,180.1570303447014,2597.8818629730245,4.34999,149999.999995,1.0,455,1303761.839197612,4.631906744104886,1.375444364975031,-6.272916584693594,-7.272916584693594,-13.545833169387189,0.4630882800823229,0.536911719917677,180.15703034470144,14.420097056453454,0.9493385811522048,2865.410635599147,5.29375,62965.92876298877,164394.65056914062,25108557.74505169,47122658.937193446,0.0025077477329576,0.0034886539570751,7655.285714285715,4145494.996983852,-22176.96466851019,2061659.0161576716,2083835.980826181,6191.571428571428,0.9404359010349124,0.9957825592027916,0.3312842117327029,4.571611400957865,0.3084779218658101,0.3538477885025709,0.9884405066795876,1.0094665464254349
2022-08-18,39.51,7509,2327,4109,6143,824412.424404038,885043.061263377,1709455.485667415,-60630.63685933896,227.65421303334864,6445.522906699845,3.999995,512708.258207,1.0,338,1638028.224487704,4.526774387333292,1.3559430420192728,-13.597291189875625,-14.597291189875625,-28.19458237975125,0.4822660966115572,0.5177339033884428,227.65421303334864,28.31277673633764,0.958216366686013,4846.237350555337,5.214583333333334,-1398171.244112295,159448.21077502065,24365909.48660762,47820351.13958115,-0.0573822719353357,0.0033343170214207,7467.714285714285,4182284.8410482295,-67769.1476443005,2057257.8467019645,2125026.9943462647,6053.571428571428,0.9430871439125026,1.0055285610437312,0.4087372215515968,0.8946642973521021,0.400733639551149,0.4164855616507819,1.0147728613569322,1.016042232015533
2022-08-19,35.82,9583,2422,5377,7398,853569.408206694,1045381.1534721132,1898950.561678807,-191811.74526541916,198.1582554188466,2307.0928749062773,4.9515,152111.999995,1.0,861,1801574.786667781,4.264832687202242,1.3096570296538397,-4.450037233254768,-5.450037233254768,-9.900074466509537,0.4494953293844986,0.5505046706155015,198.1582554188466,11.642678575413276,0.948721269012428,2092.4213550148443,6.654861111111111,-353826.8466419594,38298.67760458554,4981743.089663881,48658697.89094189,-0.0710247076723163,0.0007870880081999,7710.0,4343443.291748649,-84908.24703015936,2129267.522359245,2214175.7693894044,6191.0,0.9491688914870436,1.2429312581063554,0.43719934488066,2.2590472889787456,0.4008746666369721,0.4721310602005161,1.1949604264254563,0.9995284058731484
